,experiment,layer_id,numModules,Perplexity,jaccard
874,28,10,4,1.08,1.00
875,28,11,1,1.00,0.99
876,28,12,2,1.04,1.00
877,28,13,2,1.09,1.00
878,28,14,1,1.00,1.00
879,28,15,1,1.00,1.00
880,28,16,3,1.41,1.00
881,28,17,1,1.00,1.00
882,28,18,2,1.19,1.00
883,28,19,3,1.25,1.00
884,28,20,2,1.62,1.00
885,28,21,1,1.00,1.00
886,28,22,3,1.10,1.00
887,28,23,2,1.03,0.99
888,28,24,2,1.06,1.00
889,28,25,1,1.00,1.00
890,28,26,1,1.00,0.99
891,28,27,2,1.02,0.99
892,28,28,2,1.04,0.99
893,28,29,2,1.05,1.00
894,28,30,1,1.00,1.00
895,28,31,1,1.00,1.00
896,28,32,1,1.00,1.00
897,29,1,1,1.00,1.00
898,29,2,1,1.00,1.00
899,29,3,1,1.00,1.00
900,29,4,1,1.00,1.00
901,29,5,3,1.07,1.00
902,29,6,2,1.05,0.99
903,29,7,1,1.00,1.00
904,29,8,2,1.04,0.80
905,29,9,2,1.09,1.00
906,29,10,4,1.08,1.00
907,29,11,1,1.00,0.99
908,29,12,2,1.04,1.00
909,29,13,2,1.09,1.00
910,29,14,1,1.00,1.00
911,29,15,1,1.00,1.00
912,29,16,3,1.41,1.00
913,29,17,1,1.00,1.00
914,29,18,2,1.19,1.00
915,29,19,3,1.25,1.00
916,29,20,2,1.62,1.00
917,29,21,1,1.00,1.00
918,29,22,3,1.10,1.00
919,29,23,2,1.03,0.98
920,29,24,3,1.08,1.00
921,29,25,1,1.00,1.00
922,29,26,2,1.03,1.00
923,29,27,2,1.02,0.99
924,29,28,2,1.11,0.97
925,29,29,1,1.00,0.99
926,29,30,1,1.00,1.00
927,29,31,1,1.00,1.00
928,29,32,1,1.00,1.00
929,30,1,1,1.00,1.00
930,30,2,1,1.00,1.00
931,30,3,1,1.00,1.00
932,30,4,1,1.00,1.00
933,30,5,3,1.07,1.00
934,30,6,2,1.05,0.99
935,30,7,1,1.00,1.00
936,30,8,2,1.11,0.82
937,30,9,2,1.09,1.00
938,30,10,4,1.08,1.00
939,30,11,2,1.03,1.00
940,30,12,2,1.04,1.00
941,30,13,2,1.09,1.00
942,30,14,1,1.00,1.00
943,30,15,1,1.00,1.00
944,30,16,3,1.41,1.00
945,30,17,1,1.00,1.00
946,30,18,2,1.19,1.00
947,30,19,3,1.25,1.00
948,30,20,2,1.90,0.75
949,30,21,1,1.00,1.00
950,30,22,3,1.10,1.00
951,30,23,2,1.03,0.98
952,30,24,3,1.08,1.00
953,30,25,1,1.00,1.00
954,30,26,2,1.03,1.00
955,30,27,1,1.00,0.99
956,30,28,1,1.00,1.00
957,30,29,1,1.00,0.99
958,30,30,1,1.00,1.00
959,30,31,1,1.00,1.00
960,30,32,1,1.00,1.00
961,31,1,1,1.00,1.00
962,31,2,1,1.00,1.00
963,31,3,1,1.00,1.00
964,31,4,1,1.00,1.00
965,31,5,3,1.07,1.00
966,31,6,1,1.00,1.00
967,31,7,1,1.00,1.00
968,31,8,1,1.00,0.81
969,31,9,2,1.09,1.00
970,31,10,3,1.06,1.00
971,31,11,1,1.00,0.99
972,31,12,1,1.00,0.99
973,31,13,2,1.09,1.00
974,31,14,1,1.00,1.00
975,31,15,1,1.00,1.00
976,31,16,3,1.41,1.00
977,31,17,1,1.00,1.00
978,31,18,2,1.19,1.00
979,31,19,3,1.25,1.00
980,31,20,2,1.62,1.00
981,31,21,1,1.00,1.00
982,31,22,3,1.10,1.00
983,31,23,2,1.06,1.00
984,31,24,3,1.08,1.00
985,31,25,1,1.00,1.00
986,31,26,2,1.06,0.99
987,31,27,2,1.04,0.99
988,31,28,2,1.08,0.98
989,31,29,2,1.05,1.00
990,31,30,1,1.00,1.00
991,31,31,1,1.00,1.00
992,31,32,1,1.00,1.00
993,32,1,1,1.00,1.00
994,32,2,1,1.00,1.00
995,32,3,1,1.00,1.00
996,32,4,1,1.00,1.00
997,32,5,3,1.07,1.00
998,32,6,2,1.05,0.99
999,32,7,1,1.00,1.00
1000,32,8,1,1.00,0.81
1001,32,9,2,1.09,1.00
1002,32,10,4,1.08,1.00
1003,32,11,2,1.03,1.00
1004,32,12,1,1.00,0.99
1005,32,13,2,1.09,1.00
1006,32,14,1,1.00,1.00
1007,32,15,1,1.00,1.00
1008,32,16,3,1.41,1.00
1009,32,17,1,1.00,1.00
1010,32,18,2,1.19,1.00
1011,32,19,3,1.25,1.00
1012,32,20,1,1.00,0.75
1013,32,21,1,1.00,1.00
1014,32,22,3,1.10,1.00
1015,32,23,2,1.06,0.98
1016,32,24,3,1.08,1.00
1017,32,25,1,1.00,1.00
1018,32,26,2,1.03,1.00
1019,32,27,2,1.02,0.99
1020,32,28,1,1.00,1.00
1021,32,29,1,1.00,0.99
1022,32,30,2,1.06,0.98
1023,32,31,1,1.00,1.00
1024,32,32,1,1.00,1.00
1025,33,1,4,1.18,0.96
1026,33,2,2,1.21,0.93
1027,33,3,2,1.12,0.97
1028,33,4,5,1.32,0.92
1029,33,5,5,1.14,0.98
1030,33,6,4,1.10,0.98
1031,33,7,3,1.05,0.99
1032,33,8,4,1.65,0.96
1033,33,9,2,1.09,1.00
1034,33,10,4,1.08,1.00
1035,33,11,2,1.03,1.00
1036,33,12,2,1.04,1.00
1037,33,13,2,1.09,1.00
1038,33,14,2,1.72,0.71
1039,33,15,1,1.00,1.00
1040,33,16,4,2.42,0.67
1041,33,17,1,1.00,1.00
1042,33,18,3,2.22,0.59
1043,33,19,4,1.40,0.96
1044,33,20,2,1.90,0.75
1045,33,21,1,1.00,1.00
1046,33,22,3,1.10,1.00
1047,33,23,3,1.07,0.99
1048,33,24,3,1.08,1.00
1049,33,25,1,1.00,1.00
1050,33,26,3,1.07,0.99
1051,33,27,3,1.04,1.00
1052,33,28,1,1.00,1.00
1053,33,29,4,1.28,0.93
1054,33,30,1,1.00,1.00
1055,33,31,2,1.73,0.70
1056,33,32,1,1.00,1.00
1057,34,1,1,1.00,1.00
1058,34,2,1,1.00,1.00
1059,34,3,1,1.00,1.00
1060,34,4,1,1.00,1.00
1061,34,5,3,1.07,1.00
1062,34,6,1,1.00,1.00
1063,34,7,1,1.00,1.00
1064,34,8,1,1.00,0.81
1065,34,9,2,1.09,1.00
1066,34,10,3,1.06,1.00
1067,34,11,1,1.00,0.99
1068,34,12,1,1.00,0.99
1069,34,13,2,1.09,1.00
1070,34,14,1,1.00,1.00
1071,34,15,1,1.00,1.00
1072,34,16,3,1.41,1.00
1073,34,17,1,1.00,1.00
1074,34,18,2,1.19,1.00
1075,34,19,3,1.25,1.00
1076,34,20,2,1.81,0.83
1077,34,21,1,1.00,1.00
1078,34,22,3,1.10,1.00
1079,34,23,2,1.09,0.99
1080,34,24,3,1.08,1.00
1081,34,25,1,1.00,1.00
1082,34,26,1,1.00,0.99
1083,34,27,2,1.04,1.00
1084,34,28,1,1.00,1.00
1085,34,29,2,1.05,1.00
1086,34,30,1,1.00,1.00
1087,34,31,1,1.00,1.00
1088,34,32,1,1.00,1.00
1089,35,1,1,1.00,1.00
1090,35,2,1,1.00,1.00
1091,35,3,1,1.00,1.00
1092,35,4,1,1.00,1.00
1093,35,5,3,1.07,1.00
1094,35,6,2,1.05,0.99
1095,35,7,1,1.00,1.00
1096,35,8,2,1.04,0.80
1097,35,9,2,1.09,1.00
1098,35,10,4,1.08,1.00
1099,35,11,2,1.03,1.00
1100,35,12,2,1.04,1.00
1101,35,13,2,1.09,1.00
1102,35,14,1,1.00,1.00
1103,35,15,1,1.00,1.00
1104,35,16,3,1.41,1.00
1105,35,17,1,1.00,1.00
1106,35,18,2,1.19,1.00
1107,35,19,3,1.25,1.00
1108,35,20,2,1.62,1.00
1109,35,21,1,1.00,1.00
1110,35,22,3,1.10,1.00
1111,35,23,2,1.06,1.00
1112,35,24,3,1.08,1.00
1113,35,25,1,1.00,1.00
1114,35,26,2,1.03,1.00
1115,35,27,2,1.04,1.00
1116,35,28,1,1.00,1.00
1117,35,29,2,1.05,1.00
1118,35,30,1,1.00,1.00
1119,35,31,1,1.00,1.00
1120,35,32,1,1.00,1.00
1121,36,1,1,1.00,1.00
1122,36,2,1,1.00,1.00
1123,36,3,1,1.00,1.00
1124,36,4,1,1.00,1.00
1125,36,5,3,1.07,1.00
1126,36,6,1,1.00,1.00
1127,36,7,1,1.00,1.00
1128,36,8,1,1.00,0.81
1129,36,9,2,1.09,1.00
1130,36,10,3,1.06,1.00
1131,36,11,1,1.00,0.99
1132,36,12,1,1.00,0.99
1133,36,13,2,1.09,1.00
1134,36,14,1,1.00,1.00
1135,36,15,1,1.00,1.00
1136,36,16,3,1.41,1.00
1137,36,17,1,1.00,1.00
1138,36,18,2,1.19,1.00
1139,36,19,3,1.25,1.00
1140,36,20,2,1.62,1.00
1141,36,21,1,1.00,1.00
1142,36,22,3,1.10,1.00
1143,36,23,2,1.06,1.00
1144,36,24,2,1.06,1.00
1145,36,25,1,1.00,1.00
1146,36,26,2,1.03,1.00
1147,36,27,2,1.02,0.99
1148,36,28,2,1.11,0.97
1149,36,29,2,1.05,1.00
1150,36,30,1,1.00,1.00
1151,36,31,1,1.00,1.00
1152,36,32,1,1.00,1.00
1153,37,1,1,1.00,1.00
1154,37,2,1,1.00,1.00
1155,37,3,1,1.00,1.00
1156,37,4,1,1.00,1.00
1157,37,5,3,1.07,1.00
1158,37,6,2,1.05,0.99
1159,37,7,1,1.00,1.00
1160,37,8,1,1.00,0.81
1161,37,9,2,1.09,1.00
1162,37,10,4,1.08,1.00
1163,37,11,2,1.03,1.00
1164,37,12,1,1.00,0.99
1165,37,13,2,1.09,1.00
1166,37,14,1,1.00,1.00
1167,37,15,1,1.00,1.00
1168,37,16,3,1.41,1.00
1169,37,17,1,1.00,1.00
1170,37,18,2,1.19,1.00
1171,37,19,3,1.25,1.00
1172,37,20,2,1.62,1.00
1173,37,21,1,1.00,1.00
1174,37,22,3,1.10,1.00
1175,37,23,2,1.03,0.99
1176,37,24,3,1.08,1.00
1177,37,25,1,1.00,1.00
1178,37,26,2,1.03,1.00
1179,37,27,1,1.00,0.99
1180,37,28,2,1.04,0.99
1181,37,29,2,1.08,0.97
1182,37,30,2,1.06,0.98
1183,37,31,1,1.00,1.00
1184,37,32,1,1.00,1.00
1185,38,1,1,1.00,1.00
1186,38,2,1,1.00,1.00
1187,38,3,1,1.00,1.00
1188,38,4,1,1.00,1.00
1189,38,5,3,1.07,1.00
1190,38,6,1,1.00,1.00
1191,38,7,1,1.00,1.00
1192,38,8,1,1.00,0.81
1193,38,9,2,1.09,1.00
1194,38,10,3,1.06,1.00
1195,38,11,1,1.00,0.99
1196,38,12,1,1.00,0.99
1197,38,13,2,1.09,1.00
1198,38,14,1,1.00,1.00
1199,38,15,1,1.00,1.00
1200,38,16,3,1.41,1.00
1201,38,17,1,1.00,1.00
1202,38,18,2,1.19,1.00
1203,38,19,3,1.25,1.00
1204,38,20,2,1.62,1.00
1205,38,21,1,1.00,1.00
1206,38,22,3,1.10,1.00
1207,38,23,2,1.06,1.00
1208,38,24,3,1.08,1.00
1209,38,25,1,1.00,1.00
1210,38,26,2,1.03,1.00
1211,38,27,1,1.00,0.99
1212,38,28,2,1.08,0.98
1213,38,29,2,1.05,1.00
1214,38,30,1,1.00,1.00
1215,38,31,1,1.00,1.00
1216,38,32,1,1.00,1.00
1217,39,1,1,1.00,1.00
1218,39,2,1,1.00,1.00
1219,39,3,1,1.00,1.00
1220,39,4,1,1.00,1.00
1221,39,5,3,1.07,1.00
1222,39,6,2,1.05,0.99
1223,39,7,1,1.00,1.00
1224,39,8,2,1.06,0.79
1225,39,9,2,1.09,1.00
1226,39,10,4,1.08,1.00
1227,39,11,2,1.03,1.00
1228,39,12,2,1.04,1.00
1229,39,13,3,1.14,0.99
1230,39,14,1,1.00,1.00
1231,39,15,1,1.00,1.00
1232,39,16,3,1.41,1.00
1233,39,17,1,1.00,1.00
1234,39,18,2,1.19,1.00
1235,39,19,3,1.25,1.00
1236,39,20,2,1.62,1.00
1237,39,21,1,1.00,1.00
1238,39,22,3,1.10,1.00
1239,39,23,2,1.06,1.00
1240,39,24,3,1.08,1.00
1241,39,25,1,1.00,1.00
1242,39,26,2,1.03,1.00
1243,39,27,2,1.04,1.00
1244,39,28,1,1.00,1.00
1245,39,29,2,1.05,1.00
1246,39,30,1,1.00,1.00
1247,39,31,1,1.00,1.00
1248,39,32,1,1.00,1.00
1249,40,1,1,1.00,1.00
1250,40,2,1,1.00,1.00
1251,40,3,1,1.00,1.00
1252,40,4,1,1.00,1.00
1253,40,5,3,1.07,1.00
1254,40,6,2,1.05,0.99
1255,40,7,1,1.00,1.00
1256,40,8,2,1.06,0.79
1257,40,9,2,1.09,1.00
1258,40,10,4,1.08,1.00
1259,40,11,1,1.00,0.99
1260,40,12,2,1.04,1.00
1261,40,13,2,1.09,1.00
1262,40,14,1,1.00,1.00
1263,40,15,1,1.00,1.00
1264,40,16,3,1.41,1.00
1265,40,17,1,1.00,1.00
1266,40,18,2,1.19,1.00
1267,40,19,3,1.25,1.00
1268,40,20,2,1.53,0.58
1269,40,21,1,1.00,1.00
1270,40,22,3,1.10,1.00
1271,40,23,1,1.00,0.98
1272,40,24,2,1.06,1.00
1273,40,25,1,1.00,1.00
1274,40,26,1,1.00,0.99
1275,40,27,1,1.00,0.99
1276,40,28,2,1.08,0.98
1277,40,29,2,1.08,0.99
1278,40,30,1,1.00,1.00
1279,40,31,1,1.00,1.00
1280,40,32,1,1.00,1.00
1281,41,1,1,1.00,1.00
1282,41,2,1,1.00,1.00
1283,41,3,1,1.00,1.00
1284,41,4,1,1.00,1.00
1285,41,5,3,1.07,1.00
1286,41,6,2,1.05,0.99
1287,41,7,1,1.00,1.00
1288,41,8,2,1.04,0.80
1289,41,9,2,1.09,1.00
